lot_id,item,item_type,sku,operation,department,machine,scheduled_start,scheduled_finish,duration_h,qty,uom,status
L000836,MS1066,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,F270,2026-04-05 21:58:14+05:30,2026-04-05 22:01:55+05:30,0.06133333333333333,430.0,KG,PLACED
L000734,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-05 22:19:43+05:30,2026-04-05 22:24:03+05:30,0.07213285371694445,181774.7913669065,MM,PLACED
CURE_B00699,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4502,2026-04-05 23:00:00+05:30,2026-04-06 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00790,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4503,2026-04-05 23:00:00+05:30,2026-04-06 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00879,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4504,2026-04-05 23:00:00+05:30,2026-04-06 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01327,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4509,2026-04-05 23:00:00+05:30,2026-04-06 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01505,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4511,2026-04-05 23:00:00+05:30,2026-04-06 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01683,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4513,2026-04-05 23:00:00+05:30,2026-04-06 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01861,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4515,2026-04-05 23:00:00+05:30,2026-04-06 07:00:00+05:30,8.0,69.0,NOS,PINNED
L000730,CPJ120,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-05 23:08:03+05:30,2026-04-05 23:12:47+05:30,0.07883791176444445,189210.9882352941,MM,PLACED
L000738,TRD 1503 NEO MSIL,Tread,1325215813079TUNE3,EXTRUSION,EXTRUDER,"""1002""",2026-04-06 00:53:31+05:30,2026-04-06 01:49:59+05:30,0.9410172413791666,1637370.0,MM,PLACED
L000804,XMS1106,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-06 01:12:21+05:30,2026-04-06 01:18:56+05:30,0.1095,1050.0,KG,PLACED
L000737,SWRS103,SideWall,1325215813079TUNE3,EXTRUSION,EXTRUDER,"""1001""",2026-04-06 01:15:51+05:30,2026-04-06 01:54:59+05:30,0.65205,1173690.0000000002,MM,PLACED
L000741,B355,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-06 01:21:09+05:30,2026-04-06 01:25:39+05:30,0.075,420.0,KG,PLACED
L000786,MB352,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-06 02:01:54+05:30,2026-04-06 02:22:54+05:30,0.35,2040.0,KG,PLACED
L000839,S53,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-06 02:05:55+05:30,2026-04-06 02:09:25+05:30,0.058333333333333334,430.0,KG,PLACED
L000795,MT1300,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-06 02:37:25+05:30,2026-04-06 03:32:40+05:30,0.9208333333333333,6205.0,KG,PLACED
L000742,B460,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-06 02:51:18+05:30,2026-04-06 02:58:03+05:30,0.1125,660.0,KG,PLACED
L000732,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,EDGE GUM,SLITTER,"""601""",2026-04-06 03:05:08+05:30,2026-04-06 03:12:47+05:30,0.12742,229356.0,MM,PLACED
L000726,B1-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-06 03:22:47+05:30,2026-04-06 03:54:59+05:30,0.5366666666666666,483.0,NOS,PLACED
L000736,PBP143,Ply,1325215813079TUNE3,PLY CUTTER,PLY CUTTER,"""1103""",2026-04-06 03:22:47+05:30,2026-04-06 03:54:59+05:30,0.5366666666666666,483.0,NOS,PLACED
L000788,MB614,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-06 03:28:05+05:30,2026-04-06 03:34:25+05:30,0.10566666666666667,720.0,KG,PLACED
L000798,MT507,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-06 03:38:17+05:30,2026-04-06 04:03:39+05:30,0.4226666666666667,1440.0,KG,PLACED
L000731,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-06 03:52:25+05:30,2026-04-06 03:53:59+05:30,0.025967741935277778,48300.0,MM,PLACED
L000729,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,CAP PLY SLITTER,CAP PLY SLITTER,"""701""",2026-04-06 03:58:59+05:30,2026-04-06 03:59:59+05:30,0.016666666666666666,9726171.0,MM,PLACED
L000727,B2-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-06 04:00:59+05:30,2026-04-06 04:33:11+05:30,0.5366666666666666,483.0,NOS,PLACED
L000792,MR156,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-06 04:34:44+05:30,2026-04-06 04:44:44+05:30,0.16666666666666666,1480.0,KG,PLACED
L000015,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-06 04:43:11+05:30,2026-04-06 05:38:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000079,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-06 04:43:11+05:30,2026-04-06 05:38:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000143,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-06 04:43:11+05:30,2026-04-06 05:38:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000207,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-06 04:43:11+05:30,2026-04-06 05:38:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000791,ML405,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-06 04:55:26+05:30,2026-04-06 05:13:59+05:30,0.309,2400.0,KG,PLACED
L000805,XMS1107,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-06 05:22:56+05:30,2026-04-06 05:29:41+05:30,0.1125,1035.0,KG,PLACED
L000750,IL007,Inner Liner,1325215813079TUNE3,RHC,CALENDERING,"""1101""",2026-04-06 05:35:39+05:30,2026-04-06 05:54:59+05:30,0.322,483000.0,MM,PLACED
L000272,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-06 05:38:12+05:30,2026-04-06 06:33:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000336,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-06 05:38:12+05:30,2026-04-06 06:33:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000400,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-06 05:38:12+05:30,2026-04-06 06:33:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000784,MB230,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-06 06:08:05+05:30,2026-04-06 06:19:45+05:30,0.19466666666666665,1420.0,KG,PLACED
L000942,MB230,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-06 06:08:05+05:30,2026-04-06 06:19:45+05:30,0.19466666666666665,1420.0,KG,PLACED
L001598,BW13002,Bead Bundle,1325215813079TUNE3,BEAD WINDING PCR,BEAD WINDING PCR,"""1201""",2026-04-06 06:19:25+05:30,2026-04-06 13:40:41+05:30,7.354285714285556,8825.142857142857,NOS,PLACED
L000749,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-06 06:19:43+05:30,2026-04-06 06:24:03+05:30,0.07213285371694445,181774.7913669065,MM,PLACED
L000800,XMB352,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-06 06:26:54+05:30,2026-04-06 06:45:27+05:30,0.309,2160.0,KG,PLACED
CURE_B00700,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4502,2026-04-06 07:00:00+05:30,2026-04-06 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00791,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4503,2026-04-06 07:00:00+05:30,2026-04-06 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00880,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4504,2026-04-06 07:00:00+05:30,2026-04-06 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01328,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4509,2026-04-06 07:00:00+05:30,2026-04-06 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01506,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4511,2026-04-06 07:00:00+05:30,2026-04-06 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01684,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4513,2026-04-06 07:00:00+05:30,2026-04-06 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01862,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4515,2026-04-06 07:00:00+05:30,2026-04-06 15:00:00+05:30,8.0,69.0,NOS,PINNED
L000746,CPJ120,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-06 07:08:03+05:30,2026-04-06 07:12:47+05:30,0.07883791176444445,189210.9882352941,MM,PLACED
L000806,XMT1315,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-06 07:36:40+05:30,2026-04-06 08:17:49+05:30,0.6856666666666666,6205.0,KG,PLACED
L000743,B616M,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-06 07:38:25+05:30,2026-04-06 07:42:25+05:30,0.06666666666666667,430.0,KG,PLACED
L000807,XMT507,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1M,2026-04-06 08:07:39+05:30,2026-04-06 08:33:00+05:30,0.4226666666666667,1440.0,KG,PLACED
L000797,MT4705,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-06 08:20:29+05:30,2026-04-06 08:49:51+05:30,0.4894999999997222,4180.0,KG,PLACED
L000793,MR157,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-06 08:48:44+05:30,2026-04-06 08:56:06+05:30,0.12266666666666666,1540.0,KG,PLACED
L000765,IL3,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-06 09:17:59+05:30,2026-04-06 09:25:39+05:30,0.128,920.0,KG,PLACED
L000780,HS108,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-06 09:33:41+05:30,2026-04-06 09:37:41+05:30,0.06666666666666667,440.0,KG,PLACED
L000785,MB231,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-06 10:23:45+05:30,2026-04-06 10:29:15+05:30,0.09166666666666666,730.0,KG,PLACED
L000835,MB231,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-06 10:23:45+05:30,2026-04-06 10:29:15+05:30,0.09166666666666666,730.0,KG,PLACED
L000866,MB231,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-06 10:29:15+05:30,2026-04-06 10:34:45+05:30,0.09166666666666666,730.0,KG,PLACED
L000899,MB231,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-06 10:29:15+05:30,2026-04-06 10:34:45+05:30,0.09166666666666666,730.0,KG,PLACED
L000926,MB231,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-06 10:34:45+05:30,2026-04-06 10:40:15+05:30,0.09166666666666666,730.0,KG,PLACED
L000757,B350,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-06 10:49:27+05:30,2026-04-06 10:58:27+05:30,0.15,840.0,KG,PLACED
L000748,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,EDGE GUM,SLITTER,"""601""",2026-04-06 11:05:08+05:30,2026-04-06 11:12:47+05:30,0.12742,229356.0,MM,PLACED
L000739,B1-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-06 11:22:47+05:30,2026-04-06 11:54:59+05:30,0.5366666666666666,483.0,NOS,PLACED
L000753,PBP143,Ply,1325215813079TUNE3,PLY CUTTER,PLY CUTTER,"""1103""",2026-04-06 11:22:47+05:30,2026-04-06 11:54:59+05:30,0.5366666666666666,483.0,NOS,PLACED
L000747,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-06 11:52:25+05:30,2026-04-06 11:53:59+05:30,0.025967741935277778,48300.0,MM,PLACED
L000745,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,CAP PLY SLITTER,CAP PLY SLITTER,"""702""",2026-04-06 11:58:59+05:30,2026-04-06 11:59:59+05:30,0.016666666666666666,9726171.0,MM,PLACED
L000740,B2-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-06 12:00:59+05:30,2026-04-06 12:33:11+05:30,0.5366666666666666,483.0,NOS,PLACED
L000770,T1333,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-06 12:21:49+05:30,2026-04-06 12:43:31+05:30,0.3616666666666667,2200.0,KG,PLACED
L000771,T15,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-06 12:37:00+05:30,2026-04-06 12:43:31+05:30,0.1085,660.0,KG,PLACED
L000016,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-06 12:43:11+05:30,2026-04-06 13:38:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000080,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-06 12:43:11+05:30,2026-04-06 13:38:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000144,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-06 12:43:11+05:30,2026-04-06 13:38:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000208,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-06 12:43:11+05:30,2026-04-06 13:38:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000766,JT466,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-06 12:53:51+05:30,2026-04-06 13:05:51+05:30,0.2,1440.0,KG,PLACED
L000768,R158,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-06 13:00:06+05:30,2026-04-06 13:05:51+05:30,0.096,675.0,KG,PLACED
L000764,IL007,Inner Liner,1325215813079TUNE3,RHC,CALENDERING,"""1101""",2026-04-06 13:35:39+05:30,2026-04-06 13:54:59+05:30,0.322,483000.0,MM,PLACED
L000273,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-06 13:38:12+05:30,2026-04-06 14:33:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000337,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-06 13:38:12+05:30,2026-04-06 14:33:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000401,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-06 13:38:12+05:30,2026-04-06 14:33:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000758,BA13001,Bead Apex,1325215813079TUNE3,BEAD APEXING,BEAD APEXING,"""202""",2026-04-06 13:47:41+05:30,2026-04-06 19:57:59+05:30,6.171666666666667,1932.0,NOS,PLACED
L000783,MB1232,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-06 14:44:15+05:30,2026-04-06 14:58:18+05:30,0.234,2220.0,KG,PLACED
CURE_B00701,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4502,2026-04-06 15:00:00+05:30,2026-04-06 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00792,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4503,2026-04-06 15:00:00+05:30,2026-04-06 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00881,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4504,2026-04-06 15:00:00+05:30,2026-04-06 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01329,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4509,2026-04-06 15:00:00+05:30,2026-04-06 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01507,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4511,2026-04-06 15:00:00+05:30,2026-04-06 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01685,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4513,2026-04-06 15:00:00+05:30,2026-04-06 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01863,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4515,2026-04-06 15:00:00+05:30,2026-04-06 23:00:00+05:30,8.0,69.0,NOS,PINNED
L000760,CPJ120,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-06 15:08:03+05:30,2026-04-06 15:12:47+05:30,0.07883791176444445,189210.9882352941,MM,PLACED
L000763,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-06 15:56:47+05:30,2026-04-06 16:01:06+05:30,0.07213285371694445,181774.7913669065,MM,PLACED
L000772,TRD 1503 NEO MSIL,Tread,1325215813079TUNE3,EXTRUSION,EXTRUDER,"""1002""",2026-04-06 16:53:31+05:30,2026-04-06 17:49:59+05:30,0.9410172413791666,1637370.0,MM,PLACED
L000769,SWRS103,SideWall,1325215813079TUNE3,EXTRUSION,EXTRUDER,"""1001""",2026-04-06 17:15:51+05:30,2026-04-06 17:54:59+05:30,0.65205,1173690.0000000002,MM,PLACED
L000775,B460,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-06 19:02:18+05:30,2026-04-06 19:09:03+05:30,0.1125,660.0,KG,PLACED
L000762,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,EDGE GUM,SLITTER,"""601""",2026-04-06 19:05:08+05:30,2026-04-06 19:12:47+05:30,0.12742,229356.0,MM,PLACED
L000755,B1-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-06 19:22:47+05:30,2026-04-06 19:54:59+05:30,0.5366666666666666,483.0,NOS,PLACED
